kepid,av_training_set,av_pred_class,tce_ror,av_vf_afp,tce_incl,tce_duration,tce_sma,tce_ldm_coeff4,tce_model_snr,tce_ingress,tce_max_sngle_ev,tce_impact,tce_depth,av_vf_ntp,av_pp_ntp
5262539,NTP,NTP,0.019747988,1.2652,89.96,9.009,1.177,0.043594,8.135,0.187,8.615,0.2616,460.5,88.679,96.3745
5262664,NTP,NTP,0.060823461,8.7005,89.83,6.94,1.078,-0.559947,43.08,1.789,176.7,0.9048,2899.0,78.6191,93.0543
5262724,UNK,NTP,0.01180123,1.5218,90.0,3.54,1.59,-0.4743784,4.997,0.04134,262.5,0.03531,190.3,96.1243,98.7717
5282051,AFP,AFP,0.018639307,93.3624,73.88,3.929,0.05841,-0.2038434,27.08,1.024,6.933,0.972,228.7,1.1637,0.4644
5282345,NTP,NTP,0.024771238,1.9964,89.16,20.2,0.9921,-0.0623126,5.562,2.699,11.69,0.9155,508.1,93.9028,98.7521
5282477,UNK,AFP,0.0069062847,69.9317,86.46,1.204,0.02024,-0.1099784,6.443,0.009515,7.16,0.3647,55.07,27.4481,23.7857
5282656,UNK,AFP,0.012049176,94.455,78.46,1.204,0.02701,-0.045825,11.41,0.07067,5.075,0.8981,123.5,1.9429,0.7402
5299904,UNK,NTP,0.0088832216,25.5299,87.49,1.37,0.01894,0.333954,9.389,0.01249,4.445,0.1864,91.11,73.8949,89.0644
5299904,UNK,NTP,0.011043265,37.0184,87.59,1.248,0.01842,0.333954,10.68,0.01413,3.829,0.1885,140.5,60.3397,70.3676
5300878,UNK,AFP,0.5,93.5799,88.82,1.5,0.01234,-0.5062014,-1.0,0.5036,1629.0,0.1,294700.0,4.1482,1.1464
5301091,AFP,AFP,0.0064598988,98.9363,25.53,7.856,0.04622,0.2349836,9.668,0.5008,5.982,0.9513,32.49,1.0543,0.0982
5306862,AFP,AFP,0.18786966,96.3561,89.12,4.101,0.03532,0.1150808,3304.0,0.6513,305.3,0.06848,41740.0,0.2447,0.2069
5306862,AFP,AFP,0.015428584,93.7192,88.25,3.715,0.03532,0.1150808,32.43,0.05738,11.17,0.1283,281.9,3.2716,0.8538
5307271,UNK,NTP,0.006132291,23.3758,58.24,4.523,0.02938,-0.0159422,7.998,0.08906,6.372,0.8334,35.41,71.9376,88.4296
5307568,AFP,AFP,0.0093775457,95.9397,87.48,3.061,0.03811,-0.2297656,16.01,0.03083,7.69,0.2799,104.8,2.0158,0.4601
5354490,NTP,NTP,0.0050624475,19.6578,76.42,14.26,0.05664,-0.0099552,6.271,0.103,4.83,0.5516,28.55,78.6814,93.296
5355850,UNK,NTP,0.0030414887,12.7223,89.98,8.13,0.04591,-0.0339628,12.32,0.02465,34.89,0.0007404,10.77,86.3331,96.8565
5355882,NTP,NTP,0.0055000226,14.5215,79.67,15.35,0.07123,0.0654894,9.858,0.1355,6.573,0.6185,32.99,83.2187,96.0332
5374403,PC,PC,0.017898901,0.5901,88.15,5.211,0.2236,-0.3916676,16.69,0.4684,5.02,0.9045,263.6,0.0206,0.0
5374551,UNK,AFP,0.007839631,56.4044,87.99,3.149,0.02891,-0.1540404,6.906,0.02511,4.837,0.1566,73.95,29.6579,23.7213
5374838,PC,PC,0.055268908,15.1968,89.92,13.28,0.7392,0.034588,55.48,0.722,35.52,0.1963,3623.0,1.295,2.9022
5374854,PC,PC,0.015986851,0.6348,89.65,7.977,0.1618,-0.1158404,31.38,0.128,8.227,0.1392,307.8,0.0528,0.0001
4946956,AFP,AFP,0.0044646502,99.5058,82.35,1.785,0.0145,0.3149312,11.35,0.0086,4.765,0.2792,22.7,0.4879,0.0775
4947130,AFP,AFP,0.0049804476,99.2239,29.73,2.404,0.0176,0.3290002,10.76,0.05904,5.727,0.8956,22.1,0.7667,0.0833
4947130,UNK,NTP,0.0052215577,8.9344,76.95,4.197,0.02794,0.3290002,11.12,0.02932,4.213,0.5078,30.11,90.9552,97.9624
4947130,AFP,AFP,0.0050878318,96.3775,82.08,2.388,0.0176,0.3290002,11.15,0.01328,5.335,0.3009,29.56,3.5635,0.9152
4995716,UNK,PC,0.016302483,29.0694,88.6,3.203,0.1125,-0.3392696,8.331,0.09815,6.509,0.6958,278.6,11.5073,16.898
4995948,AFP,AFP,0.0042129265,99.128,36.73,3.097,0.02049,0.2115324,9.676,0.06642,6.518,0.8987,15.4,0.8658,0.0877
4995948,AFP,AFP,0.0042537568,99.3899,64.68,4.42,0.02049,0.2115324,12.78,0.02932,4.285,0.6025,19.67,0.582,0.0782
5020065,UNK,NTP,0.0075215684,7.9131,73.68,1.48,0.01491,0.2518712,9.916,0.01825,9.168,0.6305,60.11,91.1821,98.0212
5020065,UNK,NTP,0.011728212,8.5743,55.41,1.825,0.01959,0.2518712,12.88,0.1092,3.974,0.903,120.4,90.9265,97.9996
5020319,PC,PC,0.022684002,1.5776,88.63,3.364,0.1302,-0.0714898,53.62,0.1387,13.51,0.6873,540.1,0.0411,0.0
5020319,NTP,NTP,0.024647398,4.4829,89.96,4.328,1.185,-0.0714898,10.25,0.144,8.522,0.5327,680.5,90.4708,98.4335
5031882,UNK,NTP,0.0048213785,17.6612,57.49,4.333,0.02048,0.3510824,9.513,0.04,5.398,0.6947,24.26,81.2799,94.5512
5033298,AFP,NTP,0.0021681014,15.1697,65.14,2.825,0.01649,0.283664,1.482,0.009609,8.613,0.6039,5.069,84.2134,95.9109
5033823,PC,AFP,0.0046287731,45.4783,87.65,1.187,0.01647,0.0421072,9.038,0.005678,5.863,0.1932,25.08,16.5258,23.0462
5034039,AFP,AFP,0.0096946704,99.5203,40.55,3.166,0.02106,0.4094112,7.516,0.1238,4.293,0.8727,86.53,0.4643,0.0775
5078939,UNK,AFP,0.012709129,67.7444,88.33,2.038,0.01862,-0.4516712,9.9,0.02587,4.145,0.108,199.3,23.6186,18.8546
5080346,AFP,AFP,0.0055795374,98.8512,75.75,7.588,0.04609,-0.0060788,10.0,0.05603,9.096,0.5,33.99,1.13,0.1038
5080346,AFP,AFP,0.0051403337,99.409,87.28,7.8,0.04609,-0.0060788,10.41,0.04036,4.898,0.1075,30.06,0.5569,0.0779
5080636,PC,PC,0.023554434,2.0827,88.79,1.687,0.04075,-0.116197,48.23,0.0452,14.96,0.3799,659.0,0.0857,0.1547
5103942,AFP,AFP,0.021845893,85.5075,89.67,1.553,0.08994,0.1461852,28.99,0.036,7.362,0.2822,555.0,1.9984,4.1749
5103942,AFP,AFP,0.019774468,59.2106,90.0,1.272,0.08994,0.1461852,22.47,0.02467,5.648,0.004528,460.7,0.0796,3.1206
5103998,AFP,AFP,0.36331481,83.5805,89.91,2.354,0.5863,-0.1485628,437.1,2.253,205.1,0.9254,68920.0,6.1679,4.2299
5104153,UNK,NTP,0.021087671,17.758,90.0,4.661,1.547,-0.2548468,4.62,0.09627,32.69,0.004541,555.7,65.3226,85.3332
5125048,AFP,AFP,0.012543813,98.2289,88.69,2.019,0.01434,0.3589456,10.43,0.02508,5.048,0.04959,183.6,1.4827,0.1808
5125347,PC,PC,0.020700625,1.3476,88.58,1.832,0.07643,-0.0347564,18.46,0.05831,7.95,0.6083,464.3,0.1322,0.1615
5126182,PC,PC,0.012680577,5.4102,88.62,3.901,0.1031,0.00012,10.83,0.06742,12.32,0.5282,180.4,0.4264,0.6965
5180796,UNK,NTP,0.0058374324,9.6317,52.41,1.385,0.0171,0.2081118,8.191,0.04062,18.87,0.8982,30.18,89.9123,97.8098
5180796,NTP,NTP,0.0066453051,8.2793,85.06,2.706,0.02027,0.2081118,7.947,0.01848,4.359,0.1831,50.88,91.6284,98.0797
5180796,NTP,NTP,0.026277628,5.0442,88.45,7.915,0.4458,0.2081118,6.098,1.196,6.038,0.9223,589.5,86.7913,96.9374
5181100,NTP,NTP,0.0091588375,20.541,78.97,22.0,0.1149,0.1048156,9.608,0.3655,4.324,0.6766,88.44,67.2003,83.5192
5201115,AFP,AFP,0.0085914333,47.5685,87.42,3.253,0.04376,-0.0630164,24.65,0.03146,34.04,0.3467,86.52,18.3452,23.1251
5201115,AFP,AFP,0.0055172071,49.4585,75.06,3.573,0.02757,-0.0630164,9.801,0.0376,4.305,0.6937,31.86,37.1028,29.2745
5201593,AFP,AFP,0.0049940401,55.5164,78.46,1.352,0.01219,-0.2624604,9.18,0.008942,12.83,0.5,28.23,43.6057,38.2653
5201596,AFP,NTP,0.0066021901,41.5471,89.49,1.692,0.01197,-0.3672662,10.07,0.0111,9.673,0.02037,53.45,58.3046,64.3454
5215632,UNK,NTP,0.0049896336,19.3541,89.39,3.389,0.01449,0.1431296,10.19,0.01683,13.33,0.01646,29.68,79.9548,93.6345
5215669,NTP,NTP,0.010207969,20.2979,80.65,3.979,0.01757,-0.171923,12.33,0.04377,12.5,0.2868,124.5,78.349,92.9229
5215672,AFP,AFP,0.012345489,95.9728,87.02,14.13,0.07953,0.0787332,17.06,0.1816,8.252,0.227,180.0,3.5541,0.9169
5215672,AFP,AFP,0.016591828,95.9666,23.12,14.84,0.07953,0.0787332,18.08,5.508,3.48,0.9844,171.7,3.547,0.9148
5263167,UNK,PC,0.0096381966,23.5915,82.17,2.817,0.04482,0.0867256,8.879,0.07022,5.971,0.7893,91.1,4.9693,9.3128
5263732,NTP,NTP,0.019507353,0.8054,89.87,13.79,1.229,-0.0095792,2.452,0.3688,18.63,0.5388,424.8,98.7817,99.1219
5263749,AFP,AFP,0.0048406131,94.0943,87.85,12.03,0.0608,0.3610528,7.497,0.05876,7.576,0.1183,27.47,5.8872,1.7643
5263749,UNK,NTP,0.0048918822,4.9369,47.07,6.975,0.0383,0.3610528,9.427,0.1532,3.757,0.8843,21.48,94.9406,98.7627
5283458,PC,PC,0.12424179,11.8008,89.97,2.953,0.1977,0.0132848,296.0,0.327,87.27,0.04751,18380.0,0.2494,1.2158
5283542,AFP,PC,0.028598947,43.07,88.92,2.548,0.06598,0.0015252,48.07,0.07926,8.073,0.3305,953.5,1.3539,10.7235
5283728,PC,PC,0.015498282,2.7389,89.5,10.33,0.2359,-0.1703526,9.396,0.1701,4.222,0.2731,286.5,0.2975,0.3478
5284133,UNK,AFP,0.47747756,96.1744,89.8,3.5,0.1018,0.045004,-1.0,1.139,8299.0,0.1,258000.0,2.8672,0.7025
5284217,UNK,NTP,0.0060285566,40.0141,89.63,4.913,0.01876,-0.0041656,7.8,0.02945,8.482,0.01234,45.36,57.7099,64.8952
5301091,AFP,AFP,0.0060981164,99.5875,35.63,10.15,0.04622,0.2349836,11.3,0.3201,3.222,0.9015,32.39,0.4,0.0772
5301101,UNK,NTP,0.0065596115,5.5039,74.63,6.39,0.05093,-0.0181058,8.958,0.0775,7.347,0.6824,45.03,94.261,98.6414
5301101,UNK,NTP,0.0081374833,16.3158,86.15,1.686,0.03014,-0.0181058,8.59,0.01584,3.914,0.3766,74.98,81.2677,95.1405
5307574,UNK,AFP,0.013823291,64.5645,88.35,14.89,0.269,0.2920698,8.515,0.3591,7.101,0.6638,202.7,19.3209,15.8239
5307858,AFP,AFP,0.01870414,95.5491,66.65,3.005,0.03062,-0.0186368,19.5,0.269,4.822,0.8995,300.0,2.2244,0.5303
5307990,AFP,AFP,0.0055664879,87.2149,73.79,1.014,0.02552,-0.0109632,14.73,0.03057,8.382,0.906,27.44,9.3198,4.328
5308052,AFP,AFP,0.0057002133,99.4011,79.17,1.233,0.01379,0.3287088,9.465,0.009699,6.694,0.5301,35.61,0.571,0.0781
5356349,UNK,NTP,0.0050388203,11.4608,46.31,2.999,0.02793,-0.0384688,11.64,0.07749,7.48,0.9,22.51,88.2847,97.4126
5356349,AFP,AFP,0.0047853471,86.6795,88.57,2.071,0.0223,-0.0384688,8.677,0.009917,3.696,0.07501,26.44,11.9624,7.238
5356349,AFP,AFP,0.0047553426,98.2067,67.9,2.449,0.0223,-0.0384688,8.2,0.0223,4.406,0.6947,23.44,1.7653,0.3415
5356593,AFP,AFP,0.15704483,94.7484,89.74,7.467,0.265,-0.099904,1851.0,1.068,427.1,0.2417,29480.0,0.3112,0.3476
4935813,AFP,AFP,0.010298956,96.5166,66.08,5.299,0.0261,-0.0173332,10.97,0.09547,3.564,0.6623,112.8,3.4834,0.8889
4935914,AFP,AFP,0.38767549,94.636,84.86,2.816,0.04501,-0.2420112,216.0,2.337,43.66,0.8974,85480.0,0.3493,0.3643
4935914,AFP,AFP,0.10883458,80.0855,88.57,2.004,0.04501,-0.2420112,40.77,0.2211,9.412,0.3488,13900.0,0.4256,2.4869
4936020,NTP,NTP,0.037319471,0.2488,89.94,4.269,1.168,0.0401218,5.99,0.26,11.02,0.6512,1487.0,99.1023,99.3452
4947556,UNK,PC,0.035614791,17.1451,89.58,7.883,0.5027,-0.5433092,26.49,0.5628,26.91,0.7322,1293.0,2.7073,6.4552
4947556,PC,PC,0.020744969,17.7366,89.23,0.7628,0.1024,-0.5433092,18.36,0.06729,3.845,0.8859,340.7,0.8424,2.0584
4947726,AFP,AFP,0.60292023,99.8333,85.24,4.383,0.05437,-0.0666536,6054.0,4.688,997.6,0.9047,187700.0,0.0067,0.0
4995953,UNK,NTP,0.006076058,16.7173,87.74,5.875,0.04258,0.3061152,8.918,0.03614,15.67,0.1354,43.21,82.6382,95.14
4996558,AFP,AFP,0.0150361,97.4716,74.48,3.081,0.03983,0.0073466,34.65,0.2438,12.4,0.908,190.1,0.7427,0.14
5000179,NTP,NTP,0.011902703,37.9259,88.19,2.302,0.06202,-0.0048894,26.81,0.03106,15.67,0.3601,157.0,51.3945,50.9899
5000179,NTP,NTP,0.0068846245,7.7684,69.34,3.374,0.02981,-0.0048894,16.14,0.04495,3.858,0.7,48.83,92.0882,98.1705
5021024,NTP,NTP,0.0032673177,15.39,83.2,1.489,0.01563,-0.0199376,7.946,0.005338,11.48,0.3026,12.11,83.7837,95.7367
5021174,AFP,AFP,0.5,93.6485,89.75,2.0,0.04969,-0.2420112,-1.0,0.6715,182.9,0.1,339100.0,4.9426,1.4109
5021174,UNK,AFP,0.33234546,80.7985,78.54,3.364,0.03131,-0.2420112,205.9,2.583,38.19,0.8981,65250.0,7.7364,5.426
5021176,AFP,AFP,0.023440611,86.8389,89.7,2.138,0.04652,0.1798498,57.2,0.04924,9.366,0.07631,652.6,1.1727,1.5452
5021176,AFP,AFP,0.0094546785,75.7539,89.42,2.273,0.02931,0.1798498,9.945,0.02139,4.433,0.06894,106.3,15.3518,11.806
5034039,AFP,AFP,0.011881061,99.7622,33.56,3.007,0.02106,0.4094112,12.25,0.1831,4.795,0.9036,124.9,0.2097,0.0677
5034333,AFP,AFP,0.1143276,95.1962,71.17,8.402,0.09057,-0.039916,323.2,4.201,50.45,1.0,4996.0,2.6324,0.6398
5034333,AFP,AFP,0.0071124614,92.5005,84.63,4.925,0.04354,-0.039916,13.38,0.03873,4.769,0.3205,57.38,7.1487,2.3793
5080636,AFP,AFP,0.008396586,94.3947,87.17,1.069,0.01027,-0.116197,14.33,0.009218,6.536,0.1852,85.4,3.7928,1.0142
5080636,AFP,AFP,0.0057578877,91.9261,67.53,1.189,0.01027,-0.116197,3.934,0.01855,13.81,0.798,31.6,6.7547,2.2044
5080652,UNK,AFP,0.48308404,85.6213,89.27,3.0,0.02933,0.0,-1.0,0.9844,1476.0,0.1,261000.0,13.3888,8.9841
5083138,UNK,PC,0.015604617,14.6819,87.53,5.615,0.1801,-0.2129112,6.85,0.3171,5.564,0.8596,220.0,22.6928,17.1244
5106292,NTP,NTP,0.0043037117,13.3117,85.64,14.27,0.05659,0.4156248,7.515,0.06313,8.801,0.178,21.39,86.211,96.7898
5106313,PC,PC,0.011887898,2.4032,89.91,1.628,0.04255,-0.4580496,15.08,0.01914,10.5,0.02768,176.2,0.1479,0.2651
5108214,AFP,AFP,0.0047231322,73.2947,86.55,4.063,0.03647,-0.1888848,14.62,0.02021,16.12,0.2343,26.79,15.6604,12.1953
5108514,AFP,AFP,0.012297042,99.1673,39.05,1.737,0.02157,0.339958,13.4,0.2851,4.202,0.9677,113.0,0.7704,0.0835
5126627,NTP,NTP,0.0050231601,40.6445,79.49,3.717,0.0197,-0.2420112,5.305,0.02125,4.444,0.3556,29.77,58.2994,64.8055
5128673,PC,PC,0.029885771,2.3755,89.33,14.8,0.3858,-0.1814772,43.99,0.5568,14.4,0.4851,1021.0,0.5325,0.3398
5128931,UNK,AFP,0.0040963704,53.8033,82.78,1.554,0.01228,0.2288048,8.842,0.006962,12.53,0.2991,19.4,45.112,40.7313
5129453,PC,PC,0.016504369,5.5006,87.33,1.959,0.03703,-0.5238984,13.26,0.04183,10.78,0.4933,323.5,0.3044,0.655
5181455,UNK,AFP,0.46936543,98.7118,86.46,3.405,0.06195,0.119423,4227.0,3.132,675.8,0.8986,121500.0,0.1463,0.0787
5181455,UNK,AFP,0.16939489,77.3852,76.78,3.159,0.03903,0.119423,573.9,4.371,71.83,0.9813,12550.0,8.628,8.021
5181804,AFP,AFP,0.30756007,95.0997,85.48,2.558,0.05514,0.3195396,1049.0,2.428,198.0,0.935,50310.0,0.7935,0.3033
5181804,UNK,AFP,0.051525164,64.7787,84.29,1.804,0.03473,0.3195396,63.33,0.1703,11.04,0.7102,2729.0,11.5494,15.9713
5201676,AFP,AFP,0.0063037689,53.5759,45.99,1.841,0.01165,-0.4459328,10.87,0.0367,7.628,0.8307,36.6,45.9923,41.7691
5201695,AFP,NTP,0.0089894756,44.1933,42.78,1.471,0.0116,-0.4317106,8.83,0.06432,6.789,0.8963,66.82,54.7504,58.2264
5201756,AFP,AFP,0.0051716539,97.6099,75.06,2.033,0.01371,-0.2420112,9.405,0.01385,8.398,0.4963,30.43,2.2193,0.5052
5215700,AFP,AFP,0.37823994,90.4014,77.62,3.347,0.01516,-0.0915324,3703.0,1.064,388.9,0.4213,160800.0,7.1225,2.4483
5215980,AFP,AFP,0.023530391,70.9663,89.99,8.285,0.0342,-0.418549,23.35,0.1905,8.372,0.0002909,687.5,21.3794,16.8728
5216727,UNK,AFP,0.2308253,96.2905,72.74,2.41,0.01707,0.179116,5190.0,0.7917,564.9,0.7135,53580.0,2.428,0.5712
5217288,UNK,NTP,0.0060674777,46.9361,85.37,3.148,0.02265,0.32825,5.344,0.02044,5.904,0.2681,43.03,48.9937,46.7884
5263749,AFP,AFP,0.0050786031,99.4596,79.0,14.18,0.06081,0.3610528,10.86,0.09048,4.77,0.4574,29.01,0.4875,0.0775
5263802,AFP,AFP,0.23437028,87.2628,78.47,4.107,0.05119,0.3640012,5158.0,4.59,1061.0,0.9625,27270.0,1.8112,3.2125
5264304,AFP,AFP,0.49666653,98.0804,89.72,8.302,0.4319,-0.2668742,1590.0,4.546,939.2,0.7221,197100.0,0.115,0.1097
5284283,UNK,NTP,0.0035804111,4.8182,75.42,3.472,0.0243,0.1321192,11.84,0.0165,12.47,0.5,14.16,94.6272,98.7449
5284779,AFP,AFP,0.0058079875,98.1124,86.22,3.276,0.02343,0.3027008,10.15,0.01978,6.969,0.2093,39.54,1.8159,0.3635
5284779,AFP,AFP,0.0059613303,99.0208,85.87,2.432,0.02344,0.3027008,9.377,0.01583,3.702,0.3,41.21,0.8075,0.085
5301101,AFP,AFP,0.0054990802,95.3132,24.3,1.492,0.01709,-0.0181058,4.726,0.06766,3.452,0.9403,24.59,4.6868,1.2975
5301101,AFP,AFP,0.0083626531,91.3421,77.44,2.598,0.01709,-0.0181058,13.56,0.02439,3.633,0.3429,79.83,8.6335,3.3719
5301474,UNK,NTP,0.0053515762,3.0834,85.62,8.883,0.05993,0.2333776,9.224,0.05193,14.55,0.3,33.14,96.5395,98.8859
5301750,PC,PC,0.024021981,4.8867,80.45,4.665,0.08264,0.0360124,32.71,0.85,6.883,0.9435,446.9,0.5162,0.6397
5308052,AFP,AFP,0.0069782031,99.6659,83.15,1.211,0.01379,0.3287088,15.27,0.009748,5.784,0.3746,55.12,0.3154,0.0737
5308052,AFP,AFP,0.013365036,99.5552,87.9,1.5,0.01379,0.3287088,-1.0,0.01998,4.249,0.1,208.4,0.4354,0.0775
5308296,PC,PC,0.021770924,16.3053,88.79,7.75,0.2108,-0.2353652,9.239,0.2651,4.672,0.6206,517.1,4.297,6.7776
5308387,AFP,AFP,0.0092761314,91.4695,68.81,1.78,0.01543,0.2800254,28.29,0.0318,6.141,0.7,89.1,5.5585,1.6934
5356593,AFP,AFP,0.027004834,65.6709,87.37,9.596,0.265,-0.099904,40.19,1.05,11.06,0.8826,635.5,0.3075,3.6865
5356665,NTP,NTP,0.0024227034,1.8625,74.8,2.14,0.01768,0.17969,7.702,0.006891,20.48,0.5,6.477,98.0767,98.877
5357470,AFP,AFP,0.0086431903,90.1394,88.73,1.623,0.02987,0.428072,10.62,0.01463,7.165,0.2222,86.98,2.5512,2.1348
4936180,AFP,PC,0.082560304,24.1703,84.94,1.559,0.05028,0.6404596,143.0,1.077,19.02,0.9689,3616.0,0.9669,3.0062
4936284,NTP,NTP,0.015661988,0.2136,89.95,6.459,1.126,0.6063268,2.638,0.1212,8.625,0.4257,276.6,99.6287,99.5042
4936524,NTP,NTP,0.0062033192,8.7204,84.0,6.708,0.03584,0.068549,19.98,0.04301,9.616,0.1968,44.55,83.4701,96.1822
4936990,AFP,AFP,0.15884264,97.9398,85.75,3.497,0.08346,0.705738,322.9,8.772,54.79,0.9943,10100.0,0.034,0.0
4947726,AFP,AFP,0.13036167,93.5703,83.95,3.258,0.05437,-0.0666536,669.8,1.129,71.6,0.8589,15040.0,0.0665,0.0298
4948730,AFP,AFP,0.02122706,99.0838,89.97,6.61,0.1549,-0.0747886,30.29,0.1374,20.55,0.01467,543.2,0.4859,0.0775
4948730,AFP,AFP,0.021951854,94.2551,89.21,5.47,0.1549,-0.0747886,28.96,0.1411,7.822,0.413,558.1,0.8465,0.3728
4948863,UNK,AFP,0.35043537,97.2108,87.55,3.109,0.07732,-0.0032988,1374.0,2.584,483.8,0.9069,69810.0,0.287,0.1736
5000179,UNK,NTP,0.0059648305,6.3844,82.79,2.676,0.02461,-0.0048894,10.89,0.01756,3.927,0.3111,39.67,93.3359,98.4431
5000179,UNK,NTP,0.0073838364,12.0975,26.63,3.015,0.03907,-0.0048894,10.35,0.4578,8.115,0.9789,41.57,87.1964,97.0996
5001655,AFP,AFP,0.0051951601,66.5485,89.17,8.44,0.03564,-0.1727426,8.285,0.04366,5.469,0.03029,32.62,31.4839,27.1844
5002361,UNK,NTP,0.012736588,11.6784,89.8,9.072,1.084,0.4773708,7.241,0.2611,9.909,0.755,163.6,69.0722,86.0218
5021286,UNK,NTP,0.019093804,6.7531,89.51,17.52,1.1,-0.5611204,4.979,1.502,13.73,0.892,295.8,84.4209,96.0339
5021329,UNK,NTP,0.0041448982,12.5437,89.16,1.567,0.01514,0.332961,8.04,0.006479,7.349,0.03943,19.84,86.82,96.9783
5021432,NTP,NTP,0.0075122442,13.952,89.56,2.556,0.1112,-0.208424,6.477,0.02102,6.297,0.3067,67.03,63.5405,80.8848
5021732,AFP,AFP,0.34841492,99.9218,87.46,5.389,0.122,0.217638,2278.0,5.081,756.4,0.9262,66090.0,0.0034,0.0
5034333,UNK,NTP,0.007387103,8.9895,83.99,4.391,0.03594,-0.039916,15.2,0.03543,4.76,0.3031,62.01,89.6929,97.8124
5034333,AFP,AFP,0.010887749,95.9916,84.71,5.166,0.09057,-0.039916,17.09,0.1064,11.71,0.6945,123.0,2.8965,0.7132
5034333,AFP,AFP,0.010570533,97.7625,88.55,4.5,0.04354,-0.039916,-1.0,0.04754,6.774,0.1,128.8,2.2189,0.5039
5035237,NTP,NTP,0.020073665,0.2625,89.91,13.76,0.9336,-0.39855,4.549,0.2991,44.7,0.3113,487.1,99.441,99.5038
5035849,NTP,NTP,0.010440674,0.0765,89.92,7.382,1.538,-0.5236056,4.263,0.1234,72.71,0.6211,122.2,99.8302,99.9712
5083252,UNK,NTP,0.0053060967,16.5225,76.63,16.85,0.03684,0.163584,9.697,0.09506,4.982,0.255,32.96,81.6423,95.0903
5084171,PC,PC,0.02743007,1.9669,89.68,9.086,0.5518,-0.0954104,15.94,0.3742,7.109,0.6009,824.5,0.1237,0.2226
5084289,NTP,NTP,0.0053778559,9.852,62.81,2.375,0.02848,0.437214,10.93,0.06503,7.562,0.8994,25.45,86.6194,97.5362
5084942,PC,PC,0.028012522,3.9201,87.55,1.701,0.03981,-0.5522514,190.7,0.06351,19.06,0.5268,904.4,0.0328,0.0
5108514,AFP,AFP,0.01102529,99.8463,34.69,2.042,0.02157,0.339958,13.02,0.2377,3.896,0.957,94.84,0.1474,0.0764
5108514,AFP,AFP,0.01642826,99.687,87.67,3.0,0.02157,0.339958,-1.0,0.04897,3.892,0.1,313.4,0.2353,0.0673
5108946,AFP,AFP,0.010504687,66.06,86.65,1.096,0.01479,-0.0304874,20.82,0.01206,8.825,0.2364,128.6,4.5938,11.7895
5110034,AFP,AFP,0.0073383567,97.4419,59.5,7.496,0.04947,0.2623586,8.218,0.2892,10.11,0.9039,46.68,2.472,0.5755
5129738,AFP,AFP,0.0034532046,97.2917,89.08,15.51,0.08278,-0.0157268,10.45,0.05348,6.77,0.04584,13.61,2.6551,0.6293
5129738,AFP,AFP,0.0035266574,97.2367,89.73,15.7,0.08278,-0.0157268,11.54,0.05518,4.31,0.01312,14.2,2.5212,0.5906
5130005,UNK,NTP,0.00043844549,21.2075,26.85,5.504,0.02666,0.309977,0.01937,0.01182,49.86,0.8924,0.17,77.2743,92.2799
5130369,AFP,AFP,0.037874209,98.0349,82.25,10.23,0.1895,-0.0108384,125.2,2.276,47.23,0.9296,1237.0,0.5445,0.1162
5181817,AFP,AFP,0.01206135,89.2405,89.52,1.776,0.05141,0.0467916,36.26,0.0217,9.691,0.1581,172.3,0.9786,1.0216
5181845,UNK,NTP,0.034373272,14.1172,89.99,16.93,0.9277,-0.2420112,3.619,0.5628,12.1,0.01483,1439.0,75.4458,91.5117
5182131,UNK,NTP,0.03118523,3.3715,89.72,9.468,1.648,-0.5025252,4.905,2.479,9.76,0.9531,662.5,89.6588,97.9074
5182451,NTP,NTP,0.008744605,1.4498,89.74,17.16,1.311,-0.4826224,2.929,0.3334,124.6,0.7474,75.86,97.9855,98.8649
5201756,AFP,AFP,0.0044518811,98.3913,88.06,2.675,0.01371,-0.2420112,6.019,0.01189,4.622,0.05696,24.06,1.409,0.1504
5201872,NTP,NTP,0.0014788906,10.1203,87.52,2.173,0.01815,-0.1316046,6.443,0.003241,40.23,0.1,2.547,89.661,97.7281
5202905,PC,PC,0.016597111,3.7526,87.81,6.974,0.1769,0.2465132,38.49,0.2212,7.662,0.7023,285.9,0.9271,0.5122
5202905,PC,PC,0.012168546,8.139,88.32,5.909,0.1328,0.2465132,26.97,0.09393,5.823,0.4966,165.3,5.0064,3.6519
5217574,UNK,AFP,0.0096452118,92.8328,77.06,2.691,0.01786,-0.193168,10.4,0.03414,12.86,0.4993,105.8,4.4549,1.2599
5217586,AFP,AFP,0.047903526,92.6266,83.88,7.278,0.1581,-0.1496848,56.32,7.743,10.28,0.9912,889.7,0.5959,0.5818
5217688,UNK,NTP,0.1170603,46.3666,88.81,1.5,0.01688,-0.5484208,-1.0,0.1586,111.9,0.1,17220.0,52.466,54.1771
5217733,AFP,AFP,0.28801578,87.9458,89.88,24.27,0.7443,-0.020256,183.5,5.505,70.49,0.1334,93820.0,1.9652,3.0364
5217733,AFP,AFP,0.19888917,85.0291,88.94,49.43,0.7443,-0.020256,133.0,10.45,16.82,0.5028,43000.0,3.3645,4.5844
5264304,AFP,AFP,0.33560124,95.2073,89.5,8.586,0.4319,-0.2668742,748.0,7.342,309.9,0.915,62840.0,0.0538,0.0005
5264764,AFP,AFP,0.007912658,98.1604,74.97,6.751,0.0277,-0.4938392,11.12,0.06974,10.85,0.4919,72.97,1.8211,0.3652
