,boot_messtd,tce_slogg,tce_mesmad,tce_model_snr,tce_sma,tce_duration,tce_max_sngle_ev,tce_depth,tce_minmesd,tce_rsnrmes,tce_ldm_coeff4,tce_period,tce_ror,tce_sradius,tce_robstat,tce_incl,tce_rminmes,tce_eqt,tce_model_chisq,tce_bin_oedp_stat,tce_max_mult_ev,tce_dor,tce_chisq1,tce_steff,tce_impact,tce_minmes,tce_prad,tce_smet,tce_chisq2,tce_rmesmad,boot_mesmean,tce_maxmes,boot_fap,boot_mesthresh,tce_ingress,tce_ldm_coeff1,tce_ldm_coeff2,tce_ldm_coeff3,tce_maxmesd
567,-0.00886975165301,0.753107506802,-0.248934128414,-0.158479629555,-0.435864250441,-0.601101582765,-0.0087236728125,-0.192136022825,-0.186447523901,0.742353098626,-1.53930506306,-0.329133730314,-0.345415444741,-0.200496431296,-0.034186547992,0.3564496205,-0.337822034821,-0.0121651226101,-0.00566140369374,-0.0103495757369,-0.0083831406298,-0.265827659318,-0.00993540919283,-0.893349382495,-0.965358734081,0.00885393113756,-0.163864167261,0.236378965381,-0.00714767430603,-0.0110739370478,0.00890497473186,-0.00790360426226,0.155813270442,-0.00869247761873,-0.222212876868,0.98839102615,-1.28696507404,1.44435034553,-0.208880233429
568,-0.00886973891774,0.908147381981,0.0401114570232,-0.146080231393,-0.397157195367,-0.315169911048,-0.00872392127637,-0.188180779792,-0.176329706017,0.516244036819,-1.87119893175,-0.319667788228,-0.20813982263,-0.218045637107,-0.0335337091954,-1.46375829251,-0.500841468633,-0.686799883361,-0.00675857803455,-0.0103488901657,-0.00838183345234,-0.268836607505,-0.00993540923892,-1.59882990661,1.23944150045,0.00885247857767,-0.145847659411,-0.127333181417,-0.00714913700692,-0.0110802298706,0.00890501924466,-0.00790342966795,0.155813270442,-0.00869243765283,-0.0384447283743,1.61610635386,-2.11119503597,2.11948155373,-0.198363881532
569,-0.00886972592546,-0.215891713063,-0.0037433449959,-0.160673925381,-0.415048456379,-0.485756658007,-0.0087237498616,-0.191126025745,-0.185347051034,0.00486947261555,1.03405712249,-0.326684898502,-0.298195369279,-0.0986443950408,-0.0342542419172,-2.28432714765,0.14535621241,0.685468550439,-0.00774019350382,-0.0103418095037,-0.00838319261706,-0.271227939415,-0.00993540864781,0.150491105225,1.11296880963,0.00885320781857,-0.129394133554,-0.200075610777,-0.00714867007015,-0.0110938759689,0.00890500853506,-0.00790332831018,0.155813270444,-0.00869242448234,-0.172700301447,-0.978996551243,1.03917517943,-1.01165092982,-0.194114622019
570,-0.00886973120028,0.811247459994,-0.255965043447,-0.156354018441,-0.330133779115,-0.744730320489,-0.00872392983738,-0.189372462117,-0.199560235978,0.487323110309,-1.91508698448,-0.303271475669,-0.277043750951,-0.202051424216,-0.0340979433779,0.608267093093,-0.478335054263,-0.746597055337,-0.00924791930803,-0.0103487335634,-0.00838286110758,-0.168672901398,-0.00993540929823,-1.07860146257,-0.13602465382,0.00885379662561,-0.151510637647,1.1092881177,-0.00714985291536,-0.0110601752637,0.0089050169979,-0.00790377116877,0.155813270442,-0.00869242775021,-0.21840985778,1.64958985225,-1.90639742766,1.95627984225,-0.153149850541
571,-0.00886973030649,-0.991091088955,0.00417881278819,-0.159449168501,-0.268512147437,1.53123275423,-0.00872382081421,-0.192966341377,-0.155682021049,0.610894341761,-0.0497545136523,-0.307041857479,-0.381522713355,0.206023146342,-0.0342775272098,0.0140796022052,0.610286015558,1.68975438747,-0.00503789373849,-0.0103487298348,-0.00838320462653,-0.26607259209,-0.00993540930163,3.85299500696,-0.353267218441,0.00885247350175,-0.139443345842,0.854689614938,-0.00714980015518,-0.0110941892845,0.00890493325745,-0.00790342966795,0.155813270442,-0.00869246620743,-0.20986389727,1.43427904012,-0.904703652536,0.229781150099,-0.18552815262
572,-0.00886973850892,0.171707974883,-0.198967947532,-0.159998646204,-0.411883079431,-0.591379022057,-0.00872380213564,-0.192435641399,-0.181708958088,0.532019087643,0.863473146019,-0.326041459099,-0.349096002426,-0.138963140036,-0.0342131293763,-0.566881112345,0.0654685794229,0.378816386461,-0.00628110401587,-0.0103488898789,-0.00838324242812,-0.265392695641,-0.00993540896058,0.110733809501,0.786499830206,0.00885348234139,-0.155649759922,-0.0545907520575,-0.00714762650935,-0.0110854935723,0.00890502604979,-0.00790378007045,0.155813270458,-0.00869243383547,-0.214006888266,-0.826702210206,0.885988492023,-0.857200154615,-0.196210353795
573,-0.0088697314548,-1.32055082371,-0.0900382780012,-0.158132591005,-0.317816334034,0.237911212837,-0.00872401758773,-0.192705313552,-0.202512417754,0.939541233923,-0.581077915415,-0.311168488885,-0.36549846459,0.185030741923,-0.0341985982196,0.0888617607331,0.889892731014,0.846460936527,-0.00789257882893,-0.0103441642748,-0.00838315207506,-0.259461143928,-0.00993540928899,0.668181849539,0.102094981775,0.00885175102875,-0.125090270094,0.0181516773022,-0.0071493680242,-0.0110906970209,0.00890493311538,-0.00790272481672,0.155813270442,-0.00869246786984,-0.212030384919,0.468964219935,-0.563462228564,0.513878649233,-0.21873067535
574,-0.00886979283989,-1.32055082371,-0.115219422386,-0.158378409978,-0.317781927762,0.649131337308,-0.00872403470975,-0.192717508229,-0.161109010527,0.458402183798,-0.581077915415,-0.311160099268,-0.365668845194,0.185030741923,-0.0341652828847,-0.225528538384,-0.102417106145,0.846460936527,-0.00865539436889,-0.010349599033,-0.00838305978759,-0.26469612427,-0.00993540930214,0.668181849539,0.258824297198,0.008853311029,-0.125255011279,0.0181516773022,-0.00714974126723,-0.0110879253831,0.0089049669971,-0.00790390914481,0.155813270442,-0.00869253777609,-0.205114289732,0.468964219935,-0.563462228564,0.513878649233,-0.168252186241
575,-0.00886974691858,-0.681011338598,-0.228930680009,-0.0654226885963,0.0494017982368,4.56732330244,-0.00872301517126,-0.179067188539,-0.218770773733,1.02367483832,0.922742930933,-0.169178562798,0.0899371540361,-0.0211168908901,-0.0265389065399,-0.983015844833,-0.394797732459,-0.633135754665,-0.00817449168039,-0.0103454147989,-0.00837520406858,-0.265752664755,-0.00993540929353,-0.0279937755768,1.4134170919,0.0088412324479,0.108945175921,-0.127333181417,-0.00714552590665,-0.010814415347,0.0089050295167,-0.00790299652028,0.155813270442,-0.00869244405254,4.02848588611,-0.94464072865,0.967691702992,-0.907676685417,-0.255197413401
576,-0.00886969516399,-0.797291244982,-0.116775560522,-0.15928432519,-0.323699806405,2.58303704895,-0.00872385933876,-0.192807038766,-0.137994055342,0.752869799175,-1.96451402757,-0.304562593439,-0.371356189973,-0.0363336073208,-0.0342180912347,-0.848713192783,0.0900025986906,-0.280485766091,-0.0053820305977,-0.0103494232446,-0.0083832184092,-0.270120849,-0.00993540925139,-1.17165045256,0.244906249882,0.00885337490103,-0.152622640646,0.854689614938,-0.00714972999211,-0.011090639178,0.00890496880256,-0.00790378735364,0.155813270943,-0.00869240006368,-0.185232599231,1.75742287441,-1.99067373032,2.02569929114,-0.161743858543
577,-0.00886968347897,-0.95233112016,0.425043445068,-0.158342260129,-0.364368018936,-0.135523505247,-0.0087240309481,-0.188126752743,-0.174606134359,0.334830952346,0.682466578882,-0.320134339198,-0.254130721186,0.0899540319619,-0.0341394103373,0.343731566328,0.280394698628,1.04578484311,-0.0078608318862,-0.0103495853711,-0.00838302069639,-0.259903162082,-0.00993540925942,0.792529136164,-0.631325598507,0.00885240116985,-0.0468382071945,1.18203054706,-0.00714961190981,-0.0110972404962,0.00890510896774,-0.00790218950205,0.155813270941,-0.00869231705506,-0.201374598744,1.02798509111,-0.0358331684329,-0.463100643216,-0.180213437145
